"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.619912524E2,6.503734620E1,2.554809160E1,1.621330448E1,3.369116211E1,1.730000019E0,2.271999969E2,6.324220870E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.629906688E2,6.503733617E1,2.554806523E1,1.626085657E1,3.373870850E1,1.429999948E0,2.270000000E2,6.337954171E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.639920866E2,6.503732775E1,2.554804382E1,1.613586130E1,3.361370850E1,1.179999948E0,2.251999969E2,6.354149252E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.649901636E2,6.503731843E1,2.554801730E1,1.637988536E1,3.385772705E1,1.820000052E0,2.293000031E2,6.371970201E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.659925976E2,6.503730878E1,2.554798698E1,1.668421262E1,3.416204834E1,1.580000043E0,2.321000061E2,6.387862180E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.669959067E2,6.503730017E1,2.554795995E1,1.649055340E1,3.396838379E1,1.389999986E0,2.328999939E2,6.403476618E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.679903983E2,6.503729194E1,2.554793299E1,1.663582227E1,3.411364746E1,1.570000052E0,2.326999969E2,6.421199029E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.689931042E2,6.503728165E1,2.554790415E1,1.700502996E1,3.448284912E1,1.759999990E0,2.258999939E2,6.437225569E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.699899493E2,6.503727195E1,2.554787889E1,1.710360724E1,3.458142090E1,1.350000024E0,2.248000031E2,6.452802033E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.709920726E2,6.503726171E1,2.554785624E1,1.698691345E1,3.446472168E1,1.679999948E0,2.218000031E2,6.470399961E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.719911714E2,6.503724985E1,2.554783141E1,1.721250553E1,3.469030762E1,1.679999948E0,2.226999969E2,6.487630140E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.729930985E2,6.503723804E1,2.554780764E1,1.747880794E1,3.495660400E1,1.590000033E0,2.200000000E2,6.505046770E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.739918680E2,6.503722619E1,2.554778337E1,1.775158015E1,3.522937012E1,1.750000000E0,2.218999939E2,6.522681487E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.749939970E2,6.503721391E1,2.554775959E1,1.787652529E1,3.535430908E1,1.720000029E0,2.190000000E2,6.535827766E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.759909678E2,6.503720415E1,2.554774378E1,1.761694738E1,3.509472656E1,8.999999762E-1,2.173999939E2,6.550435459E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.769931955E2,6.503719324E1,2.554772644E1,1.773829039E1,3.521606445E1,1.659999967E0,2.193000031E2,6.567460870E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.779941706E2,6.503718096E1,2.554770477E1,1.797309862E1,3.545086670E1,1.509999990E0,2.196999969E2,6.583095044E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.789948775E2,6.503716969E1,2.554768485E1,1.798219834E1,3.545996094E1,1.429999948E0,2.183000031E2,6.597617752E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.799924430E2,6.503715922E1,2.554766635E1,1.823964973E1,3.571740723E1,1.269999981E0,2.136999969E2,6.612838436E-1,3.790092468E0,2.500000000E0,2.800000000E1
1.809946789E2,6.503714778E1,2.554764854E1,1.834939628E1,3.582714844E1,1.529999971E0,2.128000031E2,6.629071557E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.819907095E2,6.503713552E1,2.554762976E1,1.862058117E1,3.609832764E1,1.519999981E0,2.128999939E2,6.645501857E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.829949559E2,6.503712291E1,2.554761151E1,1.915128760E1,3.662902832E1,1.570000052E0,2.106000061E2,6.659714399E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.839918763E2,6.503711170E1,2.554759696E1,1.955589460E1,3.703363037E1,1.019999981E0,2.126999969E2,6.673531506E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.849950959E2,6.503710103E1,2.554758187E1,1.981377297E1,3.729150391E1,1.409999967E0,2.126999969E2,6.689870159E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.859915542E2,6.503708813E1,2.554756520E1,1.964013364E1,3.711785889E1,1.490000010E0,2.121999969E2,6.706346538E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.869927465E2,6.503707508E1,2.554754857E1,1.972552756E1,3.720324707E1,1.470000029E0,2.121999969E2,6.720708898E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.879947599E2,6.503706396E1,2.554753300E1,1.927973180E1,3.675744629E1,1.269999981E0,2.095000000E2,6.736517000E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.889920152E2,6.503705134E1,2.554751749E1,1.966602880E1,3.714373779E1,1.629999995E0,2.091000061E2,6.750599213E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.899926329E2,6.503704061E1,2.554750155E1,1.969343852E1,3.717114258E1,1.149999976E0,2.095000000E2,6.763256652E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.909910389E2,6.503703094E1,2.554748732E1,1.971981014E1,3.719750977E1,1.169999957E0,2.103999939E2,6.775374648E-1,3.790092468E0,2.500000000E0,2.900000000E1
1.919914328E2,6.503702139E1,2.554747488E1,1.939059073E1,3.686828613E1,1.100000024E0,2.101000061E2,6.792081137E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.929934132E2,6.503700778E1,2.554745980E1,1.988693439E1,3.736462402E1,1.850000024E0,2.061999969E2,6.809448623E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.939924295E2,6.503699368E1,2.554744388E1,1.984189644E1,3.731958008E1,1.409999967E0,2.081999969E2,6.825977745E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.949920025E2,6.503698034E1,2.554742834E1,1.987956086E1,3.735723877E1,1.620000005E0,2.081999969E2,6.842877327E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.959935551E2,6.503696705E1,2.554741087E1,2.038811168E1,3.786578369E1,1.570000052E0,2.101000061E2,6.862278690E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.969915070E2,6.503695174E1,2.554739104E1,2.063476151E1,3.811242676E1,1.960000038E0,2.081000061E2,6.878296918E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.979921499E2,6.503693909E1,2.554737471E1,2.050964502E1,3.798730469E1,1.120000005E0,2.081000061E2,6.893109088E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.990716083E2,6.503692766E1,2.554735850E1,2.067737481E1,3.815502930E1,1.720000029E0,2.100000000E2,6.910364599E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.999893507E2,6.503691466E1,2.554733842E1,2.127833302E1,3.875598145E1,1.580000043E0,2.105000000E2,6.930407897E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.009909522E2,6.503689922E1,2.554731638E1,2.156526631E1,3.904290771E1,2.109999895E0,2.105000000E2,6.948500102E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.019927847E2,6.503688513E1,2.554729710E1,2.131411297E1,3.879174805E1,1.389999986E0,2.123999939E2,6.964775909E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.029910034E2,6.503687232E1,2.554728032E1,2.148483398E1,3.896246338E1,1.669999957E0,2.086000061E2,6.982022116E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.039935180E2,6.503685933E1,2.554726024E1,2.114963496E1,3.862725830E1,1.659999967E0,2.136000061E2,6.996571285E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.049912075E2,6.503684862E1,2.554724243E1,2.163840960E1,3.911602783E1,1.200000048E0,2.150000000E2,7.008572518E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.059925159E2,6.503684013E1,2.554722664E1,2.151085034E1,3.898846436E1,1.019999981E0,2.188999939E2,7.024642760E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.069907174E2,6.503682903E1,2.554720471E1,2.271715481E1,4.019476318E1,1.759999990E0,2.170000000E2,7.045058947E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.079936914E2,6.503681393E1,2.554717996E1,2.253552136E1,4.001312256E1,1.850000024E0,2.158000031E2,7.064593493E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.089930270E2,6.503679899E1,2.554715806E1,2.272864345E1,4.020623779E1,1.610000014E0,2.131999969E2,7.083234883E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.099925915E2,6.503678471E1,2.554713725E1,2.291846932E1,4.039605713E1,1.570000052E0,2.138000031E2,7.098706599E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.109937409E2,6.503677291E1,2.554711978E1,2.255018862E1,4.002777100E1,1.029999971E0,2.165000000E2,7.113732397E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.119923141E2,6.503676186E1,2.554710135E1,2.269924175E1,4.017681885E1,1.360000014E0,2.166999969E2,7.128647474E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.129965956E2,6.503675092E1,2.554708296E1,2.281545794E1,4.029302979E1,1.139999986E0,2.206999969E2,7.143775866E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.139910946E2,6.503674007E1,2.554706351E1,2.296603699E1,4.044360352E1,1.409999967E0,2.203999939E2,7.162395709E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.149960279E2,6.503672616E1,2.554704142E1,2.302842147E1,4.050598145E1,1.799999952E0,2.185000000E2,7.181179662E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.159936841E2,6.503671174E1,2.554702057E1,2.284910676E1,4.032666016E1,1.509999990E0,2.171000061E2,7.198390818E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.169937561E2,6.503669846E1,2.554700173E1,2.266423731E1,4.014178467E1,1.600000024E0,2.153000031E2,7.214692085E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.179909329E2,6.503668606E1,2.554698320E1,2.272118883E1,4.019873047E1,1.299999952E0,2.146999969E2,7.231563636E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.189940088E2,6.503667324E1,2.554696397E1,2.257660247E1,4.005413818E1,1.740000010E0,2.146000061E2,7.249155508E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.199932784E2,6.503666078E1,2.554694087E1,2.266785622E1,4.014538574E1,1.559999943E0,2.213000031E2,7.266073001E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.209946227E2,6.503664939E1,2.554691697E1,2.280305502E1,4.028057861E1,1.629999995E0,2.221999969E2,7.284460272E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.219926625E2,6.503663681E1,2.554689154E1,2.287312983E1,4.035064697E1,1.830000043E0,2.218000031E2,7.302594772E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.229934199E2,6.503662441E1,2.554686644E1,2.285726705E1,4.033477783E1,1.629999995E0,2.201000061E2,7.319645076E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.239922190E2,6.503661273E1,2.554684290E1,2.313180917E1,4.060931396E1,1.529999971E0,2.203000031E2,7.334924287E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.249941126E2,6.503660262E1,2.554682085E1,2.310025934E1,4.057775879E1,1.370000005E0,2.241999969E2,7.351026401E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.259924213E2,6.503659160E1,2.554679859E1,2.331559702E1,4.079309082E1,1.720000029E0,2.186999969E2,7.368509981E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.269927268E2,6.503657878E1,2.554677702E1,2.371227066E1,4.118975830E1,1.509999990E0,2.173999939E2,7.386654260E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.279933727E2,6.503656548E1,2.554675462E1,2.412438642E1,4.160186768E1,1.779999971E0,2.173999939E2,7.405568202E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.289938725E2,6.503655184E1,2.554673054E1,2.390985451E1,4.138732910E1,1.679999948E0,2.180000000E2,7.424918511E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.299927588E2,6.503653804E1,2.554670542E1,2.393952441E1,4.141699219E1,1.769999981E0,2.186000061E2,7.443094885E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.309936127E2,6.503652522E1,2.554668139E1,2.418953080E1,4.166699219E1,1.519999981E0,2.191000061E2,7.460624136E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.319945133E2,6.503651319E1,2.554665725E1,2.404885092E1,4.152630615E1,1.679999948E0,2.220000000E2,7.478514221E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.329928430E2,6.503650114E1,2.554663199E1,2.423318337E1,4.171063232E1,1.649999976E0,2.228999939E2,7.496261201E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.339960975E2,6.503648942E1,2.554660632E1,2.421109485E1,4.168853760E1,1.730000019E0,2.236999969E2,7.515085512E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.349920156E2,6.503647650E1,2.554658040E1,2.433939736E1,4.181683350E1,1.870000005E0,2.193999939E2,7.530412121E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.360065863E2,6.503646560E1,2.554656041E1,2.428392180E1,4.176135254E1,1.159999967E0,2.165000000E2,7.545445107E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.369929568E2,6.503645490E1,2.554654083E1,2.395403208E1,4.143145752E1,1.669999957E0,2.165000000E2,7.561244804E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.379953477E2,6.503644468E1,2.554651744E1,2.356145947E1,4.103887939E1,1.389999986E0,2.311999969E2,7.577842452E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.389913526E2,6.503643428E1,2.554649207E1,2.352826211E1,4.100567627E1,1.840000033E0,2.248000031E2,7.596059483E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.399963769E2,6.503642285E1,2.554646426E1,2.375318298E1,4.123059082E1,1.759999990E0,2.263000031E2,7.612485130E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.409931934E2,6.503641290E1,2.554643839E1,2.399244647E1,4.146984863E1,1.519999981E0,2.240000000E2,7.627828836E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.419935139E2,6.503640352E1,2.554641441E1,2.394582091E1,4.142321777E1,1.549999952E0,2.226999969E2,7.643303469E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.429933273E2,6.503639462E1,2.554638906E1,2.414101663E1,4.161840820E1,1.570000052E0,2.273000031E2,7.660207923E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.439941228E2,6.503638405E1,2.554636317E1,2.386337357E1,4.134075928E1,1.720000029E0,2.256999969E2,7.677141849E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.449959791E2,6.503637339E1,2.554633740E1,2.380618952E1,4.128356934E1,1.669999957E0,2.286000061E2,7.694010019E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.459965803E2,6.503636272E1,2.554631185E1,2.402714265E1,4.150451660E1,1.740000010E0,2.261000061E2,7.711189554E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.469918666E2,6.503635143E1,2.554628686E1,2.435832542E1,4.183569336E1,1.720000029E0,2.258999939E2,7.727211548E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.479960967E2,6.503634069E1,2.554626410E1,2.447972997E1,4.195709229E1,1.610000014E0,2.241000061E2,7.741451145E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.489910766E2,6.503633180E1,2.554624226E1,2.441772320E1,4.189508057E1,1.330000043E0,2.236999969E2,7.756407543E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.499938555E2,6.503632256E1,2.554621910E1,2.427881236E1,4.175616455E1,1.639999986E0,2.250000000E2,7.773478581E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.509905119E2,6.503631239E1,2.554619185E1,2.421570789E1,4.169305420E1,1.710000038E0,2.293999939E2,7.789116416E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.519945915E2,6.503630350E1,2.554616603E1,2.413154574E1,4.160888672E1,1.409999967E0,2.263999939E2,7.805839945E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.529911193E2,6.503629337E1,2.554613969E1,2.436873414E1,4.184606934E1,1.860000014E0,2.263999939E2,7.821959687E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.539951296E2,6.503628346E1,2.554611462E1,2.418838084E1,4.166571045E1,1.470000029E0,2.280000000E2,7.838758100E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.549922371E2,6.503627255E1,2.554608986E1,2.451236132E1,4.198968506E1,1.899999976E0,2.226000061E2,7.855512669E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.559940053E2,6.503626194E1,2.554606451E1,2.495767965E1,4.243499756E1,1.529999971E0,2.238000031E2,7.871723499E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.569958707E2,6.503625165E1,2.554604004E1,2.485148413E1,4.232879639E1,1.730000019E0,2.240000000E2,7.888147914E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.579910649E2,6.503624156E1,2.554601448E1,2.492558650E1,4.240289307E1,1.580000043E0,2.268000031E2,7.904206190E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.589952429E2,6.503623157E1,2.554598977E1,2.482933963E1,4.230664062E1,1.610000014E0,2.256999969E2,7.920089450E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.599928333E2,6.503622231E1,2.554596400E1,2.466589293E1,4.214318848E1,1.529999971E0,2.293999939E2,7.936070201E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.609932071E2,6.503621293E1,2.554593820E1,2.462036620E1,4.209765625E1,1.620000005E0,2.283000031E2,7.951690947E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.619907395E2,6.503620366E1,2.554591319E1,2.437458300E1,4.185186768E1,1.480000019E0,2.291999969E2,7.966572667E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.629948120E2,6.503619460E1,2.554588985E1,2.406752028E1,4.154479980E1,1.500000000E0,2.278000031E2,7.982150622E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.639922040E2,6.503618445E1,2.554586697E1,2.417500864E1,4.165228271E1,1.570000052E0,2.273999939E2,7.998827773E-1,3.790092468E0,2.500000000E0,2.900000000E1
2.649894170E2,6.503617357E1,2.554584251E1,2.426565169E1,4.174291992E1,1.789999962E0,2.286000061E2,8.016404474E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.659898563E2,6.503616288E1,2.554581492E1,2.424258648E1,4.171984863E1,1.710000038E0,2.303999939E2,8.032149012E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.669947481E2,6.503615229E1,2.554579265E1,2.362625900E1,4.110351562E1,1.409999967E0,2.286999969E2,8.048274861E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.679907075E2,6.503614244E1,2.554576743E1,2.410709955E1,4.158435059E1,1.750000000E0,2.310000000E2,8.065703384E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.689930314E2,6.503613155E1,2.554574072E1,2.411973989E1,4.159698486E1,1.710000038E0,2.246999969E2,8.083319050E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.699940197E2,6.503612079E1,2.554571317E1,2.441259267E1,4.188983154E1,1.700000048E0,2.301000061E2,8.101338340E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.709924694E2,6.503610994E1,2.554568465E1,2.431958132E1,4.179681396E1,1.669999957E0,2.268000031E2,8.120245353E-1,3.790092468E0,2.500000000E0,2.400000000E1
2.719913179E2,6.503609886E1,2.554565409E1,2.457105266E1,4.204827881E1,1.750000000E0,2.301999969E2,8.138663420E-1,3.790092468E0,2.500000000E0,2.400000000E1
2.729979974E2,6.503608852E1,2.554562343E1,2.465528745E1,4.213250732E1,1.659999967E0,2.306000061E2,8.156406404E-1,3.790092468E0,2.500000000E0,2.600000000E1
2.739915273E2,6.503607842E1,2.554559416E1,2.440309625E1,4.188031006E1,1.629999995E0,2.290000000E2,8.173795767E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.749951402E2,6.503606833E1,2.554556585E1,2.408047038E1,4.155767822E1,1.600000024E0,2.290000000E2,8.190301406E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.759897485E2,6.503605914E1,2.554553823E1,2.430178947E1,4.177899170E1,1.549999952E0,2.326000061E2,8.206911191E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.769933178E2,6.503605026E1,2.554550977E1,2.419663149E1,4.167382812E1,1.620000005E0,2.316999969E2,8.224934363E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.779924632E2,6.503604046E1,2.554547918E1,2.438425966E1,4.186145020E1,1.659999967E0,2.328999939E2,8.242648907E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.789928056E2,6.503603059E1,2.554544955E1,2.482011773E1,4.229730225E1,1.649999976E0,2.330000000E2,8.259845755E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.799934978E2,6.503602075E1,2.554542128E1,2.476867098E1,4.224584961E1,1.620000005E0,2.315000000E2,8.277000487E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.809925012E2,6.503601143E1,2.554539215E1,2.465649417E1,4.213366699E1,1.649999976E0,2.335000000E2,8.292771063E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.819928968E2,6.503600284E1,2.554536541E1,2.480237353E1,4.227954102E1,1.500000000E0,2.321000061E2,8.307756488E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.829946875E2,6.503599452E1,2.554534029E1,2.486646554E1,4.234362793E1,1.509999990E0,2.328000031E2,8.323144745E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.839930702E2,6.503598676E1,2.554531314E1,2.459651216E1,4.207366943E1,1.600000024E0,2.326999969E2,8.339341962E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.849934519E2,6.503597822E1,2.554528518E1,2.462880520E1,4.210595703E1,1.679999948E0,2.318999939E2,8.356008897E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.859927606E2,6.503596885E1,2.554525746E1,2.437643051E1,4.185357666E1,1.710000038E0,2.313000031E2,8.372410400E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.869955886E2,6.503595963E1,2.554523018E1,2.433426081E1,4.181140137E1,1.649999976E0,2.305000000E2,8.388964609E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.879913784E2,6.503594995E1,2.554520338E1,2.481497940E1,4.229211426E1,1.659999967E0,2.313999939E2,8.405325301E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.889955603E2,6.503594021E1,2.554517725E1,2.508421112E1,4.256134033E1,1.639999986E0,2.313000031E2,8.421668037E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.899944254E2,6.503593026E1,2.554515162E1,2.515263720E1,4.262976074E1,1.610000014E0,2.300000000E2,8.438735095E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.909910934E2,6.503592028E1,2.554512399E1,2.556493555E1,4.304205322E1,1.700000048E0,2.313000031E2,8.456067031E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.919926728E2,6.503590989E1,2.554509646E1,2.541473402E1,4.289184570E1,1.610000014E0,2.321999969E2,8.473087462E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.929976007E2,6.503589960E1,2.554506961E1,2.542670281E1,4.290380859E1,1.620000005E0,2.313999939E2,8.490371162E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.939922010E2,6.503588897E1,2.554504274E1,2.562647688E1,4.310357666E1,1.620000005E0,2.293999939E2,8.507394922E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.949925378E2,6.503587814E1,2.554501710E1,2.576857267E1,4.324566650E1,1.639999986E0,2.270000000E2,8.524651951E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.959929832E2,6.503586714E1,2.554499116E1,2.589815634E1,4.337524414E1,1.690000057E0,2.260000000E2,8.541208227E-1,3.790092468E0,2.500000000E0,2.600000000E1
2.969967156E2,6.503585666E1,2.554496610E1,2.583261037E1,4.330969238E1,1.529999971E0,2.271999969E2,8.556783671E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.979928674E2,6.503584772E1,2.554494055E1,2.549899754E1,4.297607422E1,1.529999971E0,2.311000061E2,8.572181449E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.989926576E2,6.503584002E1,2.554491328E1,2.546518918E1,4.294226074E1,1.519999981E0,2.351000061E2,8.588979215E-1,3.790092468E0,2.500000000E0,2.700000000E1
2.999942310E2,6.503583219E1,2.554488267E1,2.555259700E1,4.302966309E1,1.799999952E0,2.345000000E2,8.606231267E-1,3.790092468E0,2.500000000E0,2.700000000E1
