"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.732100268E0,-5.687738657E-1,-1.329236627E0,-1.689538956E-1,1.455650761E0
9.737085059E0,-4.757527113E-1,-1.242260456E0,-8.554611206E-1,1.581570552E0
9.742069851E0,-3.168512583E-1,-1.120894074E0,-1.458798409E0,1.866786287E0
9.747054695E0,-1.036622524E-1,-1.063023806E0,-2.058286667E0,2.318902645E0
9.752039487E0,1.212311983E-1,-9.725273848E-1,-2.656627178E0,2.831638127E0
9.757024278E0,3.033710718E-1,-8.705909848E-1,-3.132147312E0,3.265012933E0
9.762009018E0,4.529592991E-1,-7.684644461E-1,-3.564403057E0,3.674326998E0
9.766993809E0,5.950402021E-1,-6.752350330E-1,-3.975335598E0,4.075942628E0
9.771978601E0,6.929621100E-1,-5.188435316E-1,-4.305398941E0,4.391566365E0
9.776963445E0,8.081274033E-1,-3.854151964E-1,-4.442464352E0,4.531788200E0
9.781948237E0,9.094076157E-1,-2.772189379E-1,-4.685908318E0,4.781381528E0
9.786933028E0,1.013822794E0,-1.963647604E-1,-4.849031448E0,4.957771855E0
9.791917872E0,1.057042837E0,-1.596443653E-1,-4.826628685E0,4.943598926E0
9.796902664E0,1.121077538E0,-1.072543859E-1,-4.817406654E0,4.947294738E0
9.801887455E0,1.149601698E0,-1.395705938E-1,-4.790086269E0,4.928081826E0
9.806872299E0,1.143736243E0,-1.444046497E-1,-4.725286961E0,4.863879332E0
9.811857091E0,1.181426406E0,-1.527976990E-1,-4.615668774E0,4.766918682E0
9.816841882E0,1.198849678E0,-9.781253338E-2,-4.528121471E0,4.685156550E0
9.821826622E0,1.230546236E0,-6.569325924E-2,-4.400236607E0,4.569534094E0
9.826811414E0,1.250740886E0,-3.482449055E-2,-4.248732567E0,4.429141444E0
9.831796205E0,1.286005378E0,5.429673195E-2,-4.104639053E0,4.301722879E0
9.836781049E0,1.274387479E0,1.564393044E-1,-3.965577126E0,4.168253668E0
9.841765841E0,1.239774108E0,2.407665253E-1,-3.817257881E0,4.020754418E0
9.846750632E0,1.179810882E0,2.977933884E-1,-3.714735985E0,3.908951017E0
9.851735424E0,1.130169392E0,3.873116970E-1,-3.552707672E0,3.748202904E0
9.856720216E0,1.130863309E0,4.900387526E-1,-3.314578533E0,3.536300419E0
9.861705007E0,1.124250174E0,5.460249186E-1,-3.081783772E0,3.325578578E0
9.866689851E0,1.117415786E0,5.767481327E-1,-2.899763107E0,3.160677542E0
9.871674643E0,1.093460679E0,6.060137749E-1,-2.632067680E0,2.913878725E0
9.876659434E0,1.083206892E0,6.242517233E-1,-2.345836163E0,2.658190115E0
9.881644174E0,9.762196541E-1,6.503579617E-1,-2.065012455E0,2.374920363E0
9.886628966E0,8.653869033E-1,7.390334606E-1,-1.698688030E0,2.044653020E0
9.891613757E0,7.360662222E-1,7.772744894E-1,-1.337823868E0,1.713394822E0
9.896598601E0,5.856971741E-1,8.553967476E-1,-9.631690979E-1,1.415075788E0
9.901583393E0,4.427437186E-1,9.368001223E-1,-5.435428619E-1,1.170066371E0
9.906568184E0,2.259511948E-1,9.491856098E-1,-1.937217712E-1,9.947539339E-1
9.911552976E0,8.862161636E-2,9.615319967E-1,1.630535126E-1,9.792772945E-1
9.916537768E0,-5.718195438E-2,9.902811050E-1,4.479808807E-1,1.088399427E0
9.921522559E0,-2.132143974E-1,1.011323690E0,6.110248566E-1,1.200661218E0
9.926507403E0,-3.021937609E-1,9.912979603E-1,7.911777496E-1,1.303823204E0
9.931492195E0,-3.687323332E-1,9.712643623E-1,9.047355652E-1,1.377630008E0
9.936476987E0,-4.069445133E-1,9.180653095E-1,8.968257904E-1,1.346381910E0
9.941461778E0,-3.588362932E-1,8.202365637E-1,9.015607834E-1,1.270575992E0
9.946446570E0,-2.575515509E-1,6.762965918E-1,8.135347366E-1,1.088829027E0
9.951431362E0,-1.054034233E-1,5.352618694E-1,6.063394547E-1,8.156363680E-1
9.956416205E0,5.649065971E-2,4.005601406E-1,4.066696167E-1,5.736024739E-1
9.961400997E0,1.986882687E-1,3.045305014E-1,2.572469711E-1,4.454120099E-1
9.966385789E0,3.515162468E-1,2.815759182E-1,1.481580734E-1,4.741302397E-1
9.971370528E0,4.903346896E-1,2.458817959E-1,1.246461868E-1,5.625145663E-1
9.976355320E0,6.243268847E-1,1.952791214E-1,2.391614914E-1,6.965028451E-1
9.981340112E0,7.312293053E-1,1.823122501E-1,3.742465973E-1,8.414241315E-1
9.986324955E0,7.553558350E-1,2.207798958E-1,6.686782837E-1,1.032684292E0
9.991309747E0,7.174290419E-1,2.668509483E-1,1.067277908E0,1.313391028E0
9.996294539E0,6.219029427E-1,3.747462034E-1,1.558081627E0,1.718957924E0
1.000124037E1,5.117207170E-1,5.219161510E-1,1.978455544E0,2.109156442E0
1.000622516E1,3.893928528E-1,6.288974285E-1,2.352530479E0,2.466077539E0
1.001121001E1,2.268311381E-1,7.141022682E-1,2.704504967E0,2.806375158E0
1.001619480E1,1.295492649E-1,7.534737587E-1,2.957908630E0,3.055115249E0
1.002117959E1,3.996992111E-2,6.657549143E-1,3.234883308E0,3.302922527E0
1.002616438E1,1.297640800E-2,4.563171864E-1,3.389384270E0,3.419988229E0
1.003118808E1,3.360003233E-2,1.696225405E-1,3.569668770E0,3.573854487E0
1.003617287E1,8.047991991E-2,-7.415068150E-2,3.818758011E0,3.820325652E0
1.004115766E1,1.036883593E-1,-2.146112919E-1,4.138930321E0,4.145787438E0
1.004614251E1,7.335519791E-2,-2.062577009E-1,4.422553062E0,4.427967797E0
1.005112730E1,-1.776754856E-1,-1.363686323E-1,5.031142235E0,5.036125214E0
1.005611209E1,-4.301769733E-1,-6.672775745E-2,5.696723938E0,5.713332517E0
1.006109688E1,-6.098304987E-1,6.046915054E-2,6.218708038E0,6.248830244E0
1.006608167E1,-8.533411026E-1,1.758720875E-1,6.734054565E0,6.790185043E0
1.007106652E1,-1.188518763E0,1.934571266E-1,7.250232697E0,7.349549419E0
1.007605131E1,-1.503828645E0,2.139308453E-1,7.437387466E0,7.590915579E0
1.008103610E1,-1.730908513E0,1.545795202E-1,7.384666443E0,7.586385014E0
1.008602089E1,-1.854463100E0,2.697610855E-2,7.001569748E0,7.243047704E0
1.009100568E1,-1.925186515E0,-1.825044155E-1,6.214292526E0,6.508231909E0
1.009599048E1,-1.904989004E0,-3.867172003E-1,5.293500900E0,5.639120949E0
1.010097527E1,-1.802845240E0,-4.447993636E-1,4.136197090E0,4.533897198E0
1.010596011E1,-1.620211840E0,-3.829851151E-1,3.019841194E0,3.448362632E0
1.011094490E1,-1.334203959E0,-3.929624557E-1,2.023015976E0,2.455017990E0
1.011592970E1,-9.771166444E-1,-5.308965445E-1,1.186039925E0,1.625822494E0
1.012091443E1,-5.719158649E-1,-7.023700476E-1,4.989099503E-1,1.034080548E0
1.012589923E1,-1.513935328E-1,-8.775951266E-1,-8.433246613E-2,8.945418788E-1
1.013088402E1,2.108215094E-1,-1.007557869E0,-6.072845459E-1,1.195162369E0
1.013586886E1,5.611786842E-1,-1.071971178E0,-1.111109734E0,1.642744217E0
1.014085365E1,8.386756182E-1,-1.105802417E0,-1.502908707E0,2.045705345E0
1.014583844E1,1.092814326E0,-1.127104044E0,-1.809522629E0,2.395616585E0
1.015082324E1,1.260072470E0,-1.177790880E0,-2.000399113E0,2.641319859E0
1.015580803E1,1.411961555E0,-1.281223536E0,-2.092644691E0,2.830959376E0
1.016079282E1,1.435996413E0,-1.353194475E0,-2.041046143E0,2.838853702E0
1.016577766E1,1.469339013E0,-1.386831403E0,-1.769112587E0,2.685520028E0
1.017076246E1,1.415393591E0,-1.342296362E0,-1.300716400E0,2.344560021E0
1.017574725E1,1.286249876E0,-1.285221577E0,-7.456951141E-1,1.965272105E0
1.018073199E1,1.127359152E0,-1.209815979E0,-1.395282745E-1,1.659536532E0
1.018571678E1,9.474849105E-1,-1.163224459E0,3.794326782E-1,1.547510244E0
1.019070157E1,5.680510998E-1,-1.108238459E0,7.948350906E-1,1.477375157E0
1.019568641E1,1.166895628E-1,-1.070126772E0,1.195618629E0,1.608816854E0
1.020067120E1,-2.189359069E-1,-1.030641317E0,1.443266869E0,1.786945357E0
1.020565600E1,-5.309854746E-1,-1.076886177E0,1.610006332E0,2.008419728E0
1.021064079E1,-7.993376255E-1,-1.128393173E0,1.727270126E0,2.212616976E0
1.021562558E1,-9.800970554E-1,-1.159429789E0,1.721099854E0,2.295005965E0
1.022061037E1,-1.116257191E0,-1.196622491E0,1.591702461E0,2.282860536E0
1.022559522E1,-1.176720381E0,-1.227766514E0,1.245890617E0,2.108156754E0
1.023058001E1,-1.181177378E0,-1.223289490E0,7.842483521E-1,1.872608515E0
1.023556480E1,-1.123239756E0,-1.203904986E0,2.737283707E-1,1.669126114E0
1.024054954E1,-1.028007746E0,-1.168553472E0,-2.547578812E-1,1.577091855E0
1.024553433E1,-9.230141044E-1,-1.052103281E0,-7.511186600E-1,1.588412916E0
1.025051912E1,-7.806766629E-1,-9.382722974E-1,-1.179616928E0,1.697441325E0
1.025550397E1,-5.830493569E-1,-8.102805018E-1,-1.566759109E0,1.857750024E0
1.026048876E1,-3.573812246E-1,-6.636363268E-1,-1.876749516E0,2.022454760E0
1.026547355E1,-1.498137712E-1,-5.440136194E-1,-2.138435364E0,2.211628538E0
1.027045834E1,2.499413490E-2,-4.180412292E-1,-2.414098740E0,2.450154261E0
1.027544313E1,1.573472023E-1,-3.048460484E-1,-2.698970318E0,2.720685581E0
1.028042792E1,2.427951694E-1,-1.492156982E-1,-2.969120502E0,2.982765726E0
1.028541277E1,3.079693317E-1,-7.790422440E-2,-3.234136581E0,3.249700541E0
1.029039756E1,3.771280050E-1,-5.009686947E-2,-3.491606712E0,3.512271724E0
1.029538235E1,4.458364248E-1,-4.634404182E-2,-3.736760616E0,3.763548564E0
1.030036709E1,5.073081851E-1,-1.120781898E-2,-3.950496674E0,3.982952570E0
1.030535188E1,5.618876815E-1,-6.488919258E-3,-4.135284424E0,4.173288528E0
1.031033667E1,5.905246735E-1,-2.717506886E-2,-4.353389740E0,4.393342703E0
1.031532152E1,6.292981505E-1,-5.612730980E-2,-4.473226070E0,4.517623038E0
1.032030631E1,6.946707964E-1,-7.146430016E-2,-4.578750610E0,4.631698588E0
1.032529110E1,7.122482061E-1,-8.017468452E-2,-4.593486309E0,4.649068935E0
1.033027584E1,7.580966949E-1,-9.173858166E-2,-4.606166363E0,4.669035781E0
1.033526063E1,7.601093054E-1,-2.260315418E-2,-4.583307743E0,4.645964585E0
1.034024542E1,7.372080684E-1,3.129804134E-2,-4.481909275E0,4.542242404E0
1.034523027E1,7.178393602E-1,1.102670431E-1,-4.316402912E0,4.377075081E0
1.035021506E1,6.991488338E-1,2.258741856E-1,-4.110800743E0,4.175944323E0
1.035519985E1,6.975362301E-1,2.914899588E-1,-3.912982941E0,3.985342982E0
1.036018464E1,7.030869722E-1,2.973154783E-1,-3.732514858E0,3.809776234E0
1.036516943E1,6.965647936E-1,2.888894081E-1,-3.543082237E0,3.622442731E0
1.037015423E1,7.282119989E-1,2.707979679E-1,-3.366199493E0,3.454695831E0
1.037513907E1,7.114495039E-1,2.360124588E-1,-3.187591553E0,3.274538469E0
1.038012386E1,7.109552622E-1,1.870594025E-1,-2.969000816E0,3.058662200E0
1.038510865E1,6.979959607E-1,1.553094387E-1,-2.746413231E0,2.837975514E0
1.039009339E1,6.729415655E-1,1.073043346E-1,-2.486292362E0,2.577986478E0
1.039507818E1,6.099616885E-1,1.050952673E-1,-2.183793545E0,2.269813323E0
1.040006298E1,5.600551367E-1,1.339920759E-1,-1.874695778E0,1.961147596E0
1.040504782E1,4.997681379E-1,1.744142771E-1,-1.537325382E0,1.625902169E0
1.041003261E1,4.775958657E-1,1.349192858E-1,-1.195457458E0,1.294379990E0
1.041501740E1,4.221547842E-1,1.323406696E-1,-8.896150589E-1,9.935510393E-1
1.042000214E1,3.531925678E-1,1.353521347E-1,-6.268196106E-1,7.320983640E-1
1.042498693E1,3.117080927E-1,1.510347128E-1,-4.308834076E-1,5.528416866E-1
1.042997173E1,2.930743694E-1,1.962146759E-1,-2.658262253E-1,4.416518619E-1
1.043495657E1,2.853504419E-1,1.920536757E-1,-1.603393555E-1,3.794972964E-1
1.043994136E1,3.484106064E-1,1.557329893E-1,-7.612228394E-2,3.891494786E-1
1.044492615E1,4.248977304E-1,2.144893408E-1,3.551483154E-3,4.759793815E-1
1.044991095E1,4.547816515E-1,2.441926003E-1,5.705547333E-2,5.193377548E-1
1.045489574E1,5.026496053E-1,2.740221024E-1,1.369714737E-1,5.886475370E-1
1.045988053E1,5.492734909E-1,3.422861099E-1,2.241153717E-1,6.849006123E-1
1.046486537E1,6.113955379E-1,3.865178823E-1,3.496150970E-1,8.033873867E-1
1.046985016E1,7.033980489E-1,4.141051769E-1,4.751224518E-1,9.444539464E-1
1.047483496E1,7.676096559E-1,4.058580399E-1,5.503768921E-1,1.028036991E0
1.047981970E1,7.920700908E-1,4.028071165E-1,5.897359848E-1,1.066497601E0
1.048480449E1,7.169673443E-1,4.006583691E-1,6.170749664E-1,1.027302689E0
1.048978928E1,6.326031089E-1,4.019094706E-1,7.040576935E-1,1.028306935E0
1.049477412E1,5.167692900E-1,4.186762571E-1,8.552560806E-1,1.083422019E0
1.049975891E1,4.457268715E-1,4.410786629E-1,1.017955780E0,1.195598930E0
1.050474371E1,4.025186300E-1,4.044525623E-1,1.151452065E0,1.285085592E0
1.050972844E1,3.485759497E-1,3.378710747E-1,1.298755646E0,1.386516600E0
1.051471324E1,2.522161007E-1,3.110029697E-1,1.466886520E0,1.520556435E0
1.051969803E1,1.443769932E-1,3.456670046E-1,1.655724525E0,1.697573002E0
1.052468287E1,2.731418610E-2,3.557083607E-1,1.915456772E0,1.948396558E0
1.052966766E1,-2.939260006E-2,3.840713501E-1,2.200597763E0,2.234055783E0
1.053465246E1,-7.295811176E-2,3.654574156E-1,2.583125114E0,2.609869224E0
1.053963725E1,-1.334226131E-1,3.520973921E-1,2.945939064E0,2.969904230E0
1.054462204E1,-1.781505346E-1,3.694756031E-1,3.258339882E0,3.284056732E0
1.054960683E1,-2.278593779E-1,3.785569668E-1,3.556529999E0,3.583870939E0
1.055459167E1,-2.574896812E-1,4.054439068E-1,3.704364777E0,3.735372016E0
1.055957647E1,-2.778817415E-1,4.264245033E-1,3.723705292E0,3.758329046E0
1.056456126E1,-2.141155005E-1,4.537711143E-1,3.566940308E0,3.602057305E0
1.056954600E1,-1.449128389E-1,4.883044958E-1,3.308392525E0,3.347372419E0
1.057453079E1,-1.062173843E-1,5.716872215E-1,2.962402344E0,3.018929621E0
1.057951558E1,-8.705902100E-2,6.182084084E-1,2.648497581E0,2.721084407E0
1.058450042E1,-1.675897837E-1,6.738148928E-1,2.414252281E0,2.512116025E0
1.058948522E1,-2.748093605E-1,7.119033337E-1,2.223540306E0,2.350841984E0
1.059447001E1,-4.364409447E-1,7.032566071E-1,2.169473648E0,2.321996224E0
1.059945475E1,-6.298600435E-1,6.828997135E-1,2.227868080E0,2.413808583E0
1.060443954E1,-8.587088585E-1,6.929616928E-1,2.223837852E0,2.482545388E0
1.060942433E1,-1.032530427E0,6.655884981E-1,2.212501526E0,2.530669898E0
1.061440917E1,-1.178347230E0,5.524226427E-1,2.210552216E0,2.565192794E0
1.061939397E1,-1.258443475E0,4.466323853E-1,2.136536598E0,2.519513664E0
1.062437876E1,-1.323548555E0,2.858363390E-1,2.019170761E0,2.431158932E0
1.062936355E1,-1.390338898E0,1.037921906E-1,1.844114304E0,2.311833176E0
1.063434834E1,-1.485155702E0,-2.707099915E-2,1.635238647E0,2.209168561E0
1.063933313E1,-1.572038174E0,-1.878135204E-1,1.454732895E0,2.150075751E0
1.064431798E1,-1.605484843E0,-3.635723591E-1,1.340768814E0,2.123070290E0
1.064930277E1,-1.625827670E0,-5.874118805E-1,1.290888786E0,2.157489789E0
1.065428756E1,-1.649381876E0,-7.469222546E-1,1.321864128E0,2.241802445E0
1.065927225E1,-1.684609413E0,-8.805211782E-1,1.285490990E0,2.294714253E0
1.066425704E1,-1.742621422E0,-1.048130393E0,1.258591652E0,2.391518281E0
1.066924183E1,-1.796341300E0,-1.170790195E0,1.260449409E0,2.487232289E0
1.067422667E1,-1.785010815E0,-1.275172591E0,1.231447220E0,2.515708847E0
1.067921147E1,-1.702976704E0,-1.375395179E0,1.128700256E0,2.462885669E0
1.068419626E1,-1.626455307E0,-1.430300474E0,9.786243439E-1,2.376725041E0
1.068918105E1,-1.634000659E0,-1.422799349E0,7.908544540E-1,2.306461989E0
1.069416584E1,-1.634600997E0,-1.397987843E0,5.725440979E-1,2.225780126E0
1.069915063E1,-1.566747904E0,-1.396134138E0,4.240112305E-1,2.140951903E0
1.070413548E1,-1.524537921E0,-1.371645927E0,2.947759628E-1,2.071840074E0
1.070912027E1,-1.439217329E0,-1.398420453E0,1.750659943E-1,2.014342172E0
1.071410506E1,-1.305236101E0,-1.439906120E0,9.557723999E-2,1.945791850E0
1.071908980E1,-1.186404586E0,-1.502595067E0,4.149913788E-2,1.914959518E0
1.072407459E1,-1.038845658E0,-1.531006575E0,9.856510162E-2,1.852807738E0
1.072905938E1,-8.923283815E-1,-1.570191264E0,2.592134476E-1,1.824538889E0
1.073404417E1,-7.277594805E-1,-1.579593420E0,5.281524658E-1,1.817606740E0
1.073902902E1,-5.850051641E-1,-1.524327636E0,1.025229454E0,1.927926663E0
1.074401381E1,-4.888665676E-1,-1.441624761E0,1.513813972E0,2.146836094E0
1.074899855E1,-4.350706339E-1,-1.323294640E0,1.939456940E0,2.387862722E0
1.075398334E1,-4.031447172E-1,-1.268413663E0,2.283470154E0,2.643035154E0
1.075896813E1,-4.514572620E-1,-1.208134890E0,2.498437881E0,2.811689069E0
1.076395292E1,-4.679324627E-1,-1.183873653E0,2.553824425E0,2.853513065E0
1.076893777E1,-5.082154274E-1,-1.193689942E0,2.493233681E0,2.810585844E0
1.077392256E1,-5.803527832E-1,-1.187608838E0,2.273991585E0,2.630258891E0
1.077890730E1,-6.309576035E-1,-1.208790421E0,2.006438255E0,2.425917610E0
1.078389209E1,-6.311901808E-1,-1.259669304E0,1.604519844E0,2.135334103E0
1.078887688E1,-6.291984320E-1,-1.225364685E0,1.120999336E0,1.775964186E0
1.079386167E1,-5.940030813E-1,-1.127238274E0,5.272293091E-1,1.378940365E0
1.079884652E1,-5.505591631E-1,-1.034014463E0,-1.816730499E-1,1.185456199E0
1.080383131E1,-4.551409483E-1,-9.089251757E-1,-8.384618759E-1,1.317693658E0
1.080881605E1,-4.123597145E-1,-8.281574249E-1,-1.429160118E0,1.702464067E0
1.081380084E1,-2.248136997E-1,-7.721728086E-1,-1.992373466E0,2.148567913E0
1.081878563E1,5.806636810E-2,-7.283782959E-1,-2.487789154E0,2.592875145E0
1.082377042E1,3.250253201E-1,-7.536242604E-1,-2.949269772E0,3.061336827E0
1.082875527E1,5.491828918E-1,-6.797570586E-1,-3.391422749E0,3.502202131E0
1.083374006E1,7.248979807E-1,-5.494072437E-1,-3.797800064E0,3.905203033E0
1.083872485E1,8.514714241E-1,-5.030510426E-1,-4.094563961E0,4.212305541E0
1.084370964E1,9.500548840E-1,-4.350106716E-1,-4.356179237E0,4.479747327E0
1.084869443E1,1.049467325E0,-3.211102486E-1,-4.549247265E0,4.679758983E0
1.085367923E1,1.127899289E0,-2.116298676E-1,-4.654784203E0,4.794158944E0
1.085866407E1,1.194904566E0,-1.594994068E-1,-4.663302898E0,4.816599517E0
1.086364886E1,1.262546539E0,-7.394373417E-2,-4.605974674E0,4.776452045E0
1.086863360E1,1.292932034E0,2.795183659E-2,-4.454047203E0,4.637994290E0
1.087361839E1,1.293833256E0,1.552330256E-1,-4.298357487E0,4.491545265E0
1.087860318E1,1.236801624E0,2.451443672E-1,-4.107671261E0,4.296828738E0
1.088358798E1,1.156092644E0,3.570709229E-1,-3.872246265E0,4.056888091E0
1.088857282E1,1.076243520E0,4.379811287E-1,-3.615887642E0,3.797995658E0
1.089355761E1,1.028749943E0,4.564447403E-1,-3.484425068E0,3.661678072E0
1.089854235E1,1.040606976E0,4.220713377E-1,-3.319655418E0,3.504442779E0
1.090352714E1,1.035860777E0,4.568613768E-1,-3.214792252E0,3.408316166E0
1.090851193E1,1.029074073E0,4.939310551E-1,-3.117120266E0,3.319548175E0
1.091349673E1,1.017903805E0,5.072460175E-1,-2.988389015E0,3.197482695E0
1.091848157E1,1.045500278E0,5.664021969E-1,-2.878895283E0,3.114790576E0
1.092346636E1,1.075756550E0,6.404223442E-1,-2.750389576E0,3.021925835E0
1.092845110E1,1.101320267E0,7.486100197E-1,-2.557495594E0,2.883419325E0
1.093343589E1,1.121873260E0,8.381098509E-1,-2.331422329E0,2.719661341E0
1.093842068E1,1.113030314E0,9.206470251E-1,-2.093779564E0,2.543686358E0
1.094340553E1,1.126951933E0,9.935858250E-1,-1.813524723E0,2.355017064E0
1.094839032E1,1.093721628E0,1.075974822E0,-1.483591080E0,2.134242561E0
1.095337511E1,9.724350572E-1,1.217500687E0,-1.182954788E0,1.956353724E0
1.095835985E1,8.013849258E-1,1.278772473E0,-8.756151199E-1,1.744757483E0
1.096334464E1,6.333079934E-1,1.323872447E0,-5.519094467E-1,1.567903475E0
1.096832943E1,4.493817687E-1,1.318789124E0,-2.619657516E-1,1.417665258E0
1.097331423E1,2.835849524E-1,1.339908123E0,3.982734680E-2,1.370168027E0
1.097829907E1,9.835994244E-2,1.372583866E0,2.698669434E-1,1.402315697E0
1.098328386E1,-5.023622513E-2,1.373589635E0,4.379768372E-1,1.442600386E0
1.098826860E1,-8.722972870E-2,1.328564048E0,6.041688919E-1,1.462091483E0
1.099325339E1,-5.746638775E-2,1.287960649E0,6.728191376E-1,1.454245719E0
1.099823818E1,2.803945541E-2,1.240243077E0,6.417226791E-1,1.396709382E0
1.100322298E1,1.674767733E-1,1.188513041E0,4.942274094E-1,1.298026367E0
1.100820782E1,2.770028710E-1,1.153128743E0,2.542123795E-1,1.212872797E0
1.101319261E1,3.967038989E-1,1.125624299E0,1.245021820E-2,1.193548932E0
1.101817735E1,4.805454016E-1,1.075815320E0,-2.551994324E-1,1.205582530E0
1.102316214E1,5.775994062E-1,1.014025331E0,-3.743286133E-1,1.225557161E0
1.102814693E1,6.539165974E-1,9.909607172E-1,-4.672670364E-1,1.275910868E0
1.103313173E1,6.928043365E-1,9.301720858E-1,-5.580015182E-1,1.287075620E0
1.103811657E1,6.674072742E-1,8.676028252E-1,-4.982776642E-1,1.202683567E0
1.104310136E1,6.225181222E-1,7.769403458E-1,-3.960371017E-1,1.071452518E0
1.104808610E1,4.978653789E-1,6.869026423E-1,-3.064136505E-1,9.019947342E-1
1.105307089E1,3.914294839E-1,6.309254169E-1,-2.006902695E-1,7.691297074E-1
1.105805568E1,2.145579457E-1,5.732852221E-1,-8.848762512E-2,6.184829163E-1
1.106304048E1,-1.738309860E-3,5.352536440E-1,1.259155273E-1,5.498674433E-1
1.106802532E1,-2.292181253E-1,4.659612179E-1,4.400434494E-1,6.806607400E-1
1.107301011E1,-4.800167084E-1,3.861992359E-1,7.342500687E-1,9.584826829E-1
1.107799485E1,-7.184088230E-1,3.456484079E-1,9.894962311E-1,1.270703290E0
1.108297964E1,-9.449244738E-1,3.463548422E-1,1.296744347E0,1.641459667E0
1.108796443E1,-1.138117671E0,3.354758024E-1,1.469346046E0,1.888606272E0
1.109294923E1,-1.214864016E0,2.700031996E-1,1.603125572E0,2.029484640E0
1.109793407E1,-1.090369701E0,3.589153290E-2,1.829531670E0,2.130112771E0
1.110291886E1,-7.979916930E-1,-3.268387318E-1,2.076332092E0,2.248281401E0
1.110790360E1,-4.111231565E-1,-6.203150749E-1,2.405488968E0,2.517973434E0
1.111288839E1,-7.618892193E-2,-7.740690708E-1,2.967611313E0,3.067850156E0
1.111787318E1,1.252459884E-1,-7.023960352E-1,3.676690102E0,3.745276605E0
1.112285798E1,7.933312654E-2,-4.622313380E-1,4.423095703E0,4.447890191E0
1.112784282E1,-9.373021126E-2,-2.374096513E-1,5.235973358E0,5.242190926E0
1.113282761E1,-3.053247929E-1,-5.652707815E-2,6.094108582E0,6.102014253E0
1.113781235E1,-5.494610071E-1,1.542246342E-1,6.756225586E0,6.780285894E0
1.114279714E1,-9.635066986E-1,2.818189263E-1,7.536183357E0,7.602751256E0
1.114778193E1,-1.352257371E0,2.589486241E-1,8.075083733E0,8.191619600E0
1.115276673E1,-1.693968296E0,1.151106358E-1,8.076660156E0,8.253194432E0
1.115775157E1,-1.956210613E0,-8.574801683E-2,7.831054688E0,8.072145328E0
1.116273636E1,-2.150116444E0,-2.498605847E-1,7.130365372E0,7.451680439E0
1.116772110E1,-2.265881538E0,-3.706219792E-1,6.006123543E0,6.430015537E0
1.117270589E1,-2.238566875E0,-4.959690869E-1,4.793595314E0,5.313729672E0
1.117769068E1,-2.116652012E0,-4.544946551E-1,3.743944168E0,4.324800465E0
1.118267553E1,-1.902050972E0,-4.360572100E-1,2.718062401E0,3.346013599E0
1.118766032E1,-1.596220374E0,-5.395931602E-1,1.754084587E0,2.432260882E0
